close_time,open,high,low,close,volume,quote_volume
2022-06-13,1532.19,1543.02,1422.67,1432.9,22429.33907164,33081719.67918834
2022-06-14,1433.85,1453.12,1164.35,1208.7,102183.31659192,128836025.40358894
2022-06-15,1204.6,1266.25,1075.0,1205.58,76463.67106998,91170651.94776592
2022-06-16,1205.73,1246.3,1013.0,1237.23,71923.37452926,81041120.42464183
2022-06-17,1235.99,1255.55,1050.63,1067.6,24656.25250981,27926770.371620897
2022-06-18,1067.78,1115.88,1050.0,1084.42,15789.40989593,17185821.114898935
2022-06-19,1085.83,1096.43,880.0,996.28,65086.39235373,63534801.692369714
2022-06-20,994.63,1158.04,935.49,1127.33,31252.83683911,32516390.819179416
2022-06-21,1127.77,1169.5,1050.89,1127.51,22559.08288054,25111113.71697624
2022-06-22,1127.11,1193.0,1108.76,1124.54,40008.48119853,45986007.55289961
2022-06-23,1125.21,1128.46,1041.45,1048.32,21824.88039107,23657438.016049515
2022-06-24,1048.7,1153.48,1044.25,1143.97,20713.01584057,23219022.191544697
2022-06-25,1144.11,1244.27,1131.49,1224.72,17869.43343402,21320209.39791322
2022-06-26,1225.65,1255.79,1178.96,1241.83,14071.38203221,17227921.1499352
2022-06-27,1241.4,1281.43,1193.39,1197.95,11724.42849267,14490571.906797078
2022-06-28,1197.58,1237.91,1172.03,1190.21,8900.90622675,10702000.677176148
2022-06-29,1191.1,1236.88,1134.71,1142.52,40415.77258055,47904509.16196581
2022-06-30,1141.98,1154.28,1086.52,1098.46,12120.27888895,13553669.296953509
2022-07-01,1099.28,1105.05,996.12,1071.13,41086.85880311,42233003.316167675
2022-07-02,1070.1,1115.22,1032.63,1058.29,16675.42061468,17798736.72181892
2022-07-03,1058.83,1077.19,1026.52,1065.56,6049.7005739,6366364.337975731
2022-07-04,1065.62,1086.37,1039.16,1073.25,5743.75364934,6091942.923571322
2022-07-05,1073.68,1159.07,1044.17,1149.57,9859.34992278,10867346.239746965
2022-07-06,1150.12,1175.0,1075.0,1132.34,35244.61209124,40134433.07692091
2022-07-07,1131.94,1203.0,1110.55,1186.01,27725.68285363,32164383.70379631
2022-07-08,1186.01,1253.64,1162.94,1237.64,17966.2317718,21570468.419805884
2022-07-09,1237.74,1275.04,1192.27,1213.61,18302.55295108,22490987.39964694
2022-07-10,1212.94,1234.43,1203.81,1216.49,3288.6295416,4007720.5735687516
2022-07-11,1216.84,1218.33,1152.24,1166.53,4367.46345671,5156955.490430136
2022-07-12,1166.35,1170.52,1091.1,1095.64,27224.61870487,30897010.786738973
2022-07-13,1095.75,1097.24,1032.93,1035.59,30451.23254013,32454437.149013184
2022-07-14,1037.83,1118.73,1005.27,1115.01,22686.41041708,24068931.78795747
2022-07-15,1112.58,1212.64,1068.04,1192.47,16453.16027375,18759439.556816075
2022-07-16,1191.54,1287.79,1180.81,1231.62,15775.45935646,19451487.154288247
2022-07-17,1231.1,1426.78,1192.01,1356.99,19301.64448135,25166387.08172453
2022-07-18,1356.79,1386.1,1316.61,1338.69,20729.70058607,28050108.796776846
2022-07-19,1339.14,1597.77,1336.6,1581.15,41277.01189292,60781138.45742901
2022-07-20,1581.15,1631.72,1493.15,1542.99,35074.23712232,54388537.647601515
2022-07-21,1544.5,1621.03,1480.57,1522.15,23907.71497205,37154592.47805727
2022-07-22,1521.38,1605.28,1464.0,1576.39,18161.61953754,27760449.480629552
2022-07-23,1574.81,1646.47,1517.0,1535.47,20125.33007451,32015560.951181516
2022-07-24,1536.16,1597.19,1488.18,1549.51,6486.61873583,9921908.071639853
2022-07-25,1549.71,1663.65,1546.5,1598.94,15250.19100266,24678898.165602263
2022-07-26,1599.39,1608.32,1434.96,1440.56,22613.0922585,34364579.525988
2022-07-27,1442.19,1454.91,1356.0,1449.84,19656.67919306,27422137.214200694
2022-07-28,1450.82,1643.47,1421.34,1637.6,22997.74295611,35144638.22378
2022-07-29,1638.58,1785.52,1594.8,1725.56,43127.98551419,72082381.6011036
2022-07-30,1727.0,1766.14,1657.51,1723.62,24698.73587594,42309381.95266511
2022-07-31,1722.81,1744.46,1672.58,1697.49,10917.79248363,18682229.573279638
2022-08-01,1698.53,1755.01,1667.0,1680.11,6818.80290676,11638254.150127009
2022-08-02,1679.38,1705.48,1605.13,1631.7,13159.28292847,21726710.249244634
2022-08-03,1631.67,1678.73,1560.0,1631.24,19117.74216284,30843252.54258782
2022-08-04,1631.8,1686.51,1590.39,1619.05,10930.48391713,17929240.4974749
2022-08-05,1618.2,1662.96,1581.7,1606.86,12932.78587741,20821405.329404265
2022-08-06,1609.55,1742.39,1606.92,1736.95,17897.3973583,30107415.287993655
2022-08-07,1736.09,1750.86,1685.9,1691.58,7121.86087485,12247601.789862268
2022-08-08,1690.24,1730.7,1669.98,1700.97,4983.99263133,8462065.385043588
2022-08-09,1701.26,1818.84,1694.18,1778.43,16289.45866179,28924001.992967814
2022-08-10,1778.18,1790.77,1669.65,1704.02,11690.11063597,20124162.32811904
2022-08-11,1703.75,1885.0,1656.03,1854.7,23047.65164492,41812597.775944665
2022-08-12,1855.1,1943.3,1852.1,1883.0,20216.70131859,38327889.770070486
2022-08-13,1883.3,1965.0,1853.2,1960.4,10328.13416525,19618059.096517842
2022-08-14,1959.4,2021.0,1947.5,1984.3,10773.32214477,21392089.752064917
2022-08-15,1984.3,2031.56,1907.1,1936.8,9303.20212639,18365096.364758592
2022-08-16,1936.4,2012.8,1873.0,1900.9,16112.26425824,30775304.655036774
2022-08-17,1897.9,1915.3,1852.8,1879.4,9846.0970091,18531405.22648079
2022-08-18,1877.8,1957.3,1819.5,1835.0,15282.11198231,28584805.457330063
2022-08-19,1834.1,1881.1,1823.0,1847.1,7925.27242874,14719719.659948027
2022-08-20,1847.0,1847.2,1603.7,1609.0,29358.00264023,50492216.16514645
2022-08-21,1608.6,1655.1,1524.0,1576.2,13771.82923461,22078670.220782995
2022-08-22,1577.3,1645.6,1562.2,1617.5,9903.33692817,15877840.413039658
2022-08-23,1618.5,1628.6,1529.4,1625.4,15093.79527338,23753705.124178052
2022-08-24,1625.0,1673.8,1563.3,1665.4,14722.68839615,23971522.60733602
2022-08-25,1665.1,1693.2,1605.3,1657.2,10954.16930086,18097869.675828908
2022-08-26,1657.2,1721.3,1654.6,1697.0,7876.3645968,13395753.295989063
2022-08-27,1695.3,1705.8,1487.9,1508.8,30178.54778693,48524148.27059474
2022-08-28,1505.4,1518.8,1447.2,1491.5,8825.55025609,13148334.008891787
2022-08-29,1490.8,1511.3,1424.5,1425.7,8360.17113577,12348151.681396294
2022-08-30,1427.1,1560.0,1422.3,1553.9,17108.91424893,25653540.95798108
2022-08-31,1552.2,1606.0,1472.2,1523.3,24327.77543475,37342037.704845324
2022-09-01,1526.2,1619.0,1525.7,1554.2,9181.85145127,14475696.697395135
2022-09-02,1554.9,1599.0,1512.4,1585.6,14235.69908567,22031390.261749856
2022-09-03,1584.6,1649.1,1546.3,1575.8,11403.01556104,18237591.350404736
2022-09-04,1575.2,1582.1,1534.8,1557.9,3243.04803979,5036683.009177249
2022-09-05,1557.0,1582.6,1543.5,1580.0,2143.06275607,3345396.767353722
2022-09-06,1580.6,1630.6,1557.4,1617.5,10071.87104039,15962688.198426843
2022-09-07,1618.7,1687.0,1553.6,1557.4,28869.45174938,47045954.14341255
2022-09-08,1559.5,1656.7,1487.2,1630.3,21944.93221394,34178504.95542363
2022-09-09,1631.4,1662.9,1591.6,1635.2,20142.06980307,32787177.0796566
2022-09-10,1636.8,1745.8,1631.2,1719.2,28214.22821096,48124614.3520264
2022-09-11,1719.9,1789.1,1707.4,1775.4,8587.37245857,14908071.508727605
2022-09-12,1777.7,1789.4,1720.8,1766.8,12959.03599342,22852967.729529615
2022-09-13,1766.8,1782.3,1693.1,1717.0,18173.44024173,31388750.163829062
2022-09-14,1716.7,1759.7,1561.4,1574.7,30114.04514194,49622688.1721521
2022-09-15,1574.7,1649.2,1550.0,1638.6,18569.28370806,29737632.250070505
2022-09-16,1638.1,1655.0,1456.2,1472.6,33908.83422231,52433124.06470799
2022-09-17,1476.1,1483.4,1405.5,1434.7,23930.98903133,34724175.26738922
2022-09-18,1433.8,1476.0,1409.9,1469.1,11899.29766504,17236306.341025632
2022-09-19,1469.8,1469.8,1325.6,1334.3,17561.31940548,24401852.17614576
2022-09-20,1334.0,1392.2,1280.0,1375.9,27003.75228909,36006177.93392955
2022-09-21,1375.9,1384.0,1313.2,1323.3,19487.90539782,26183903.976702414
2022-09-22,1322.7,1407.6,1218.8,1247.5,34548.40434248,45595892.95429047
2022-09-23,1245.0,1349.5,1238.3,1326.2,24660.36741931,31737073.729881436
2022-09-24,1326.9,1359.9,1262.6,1327.2,29500.72498959,38537654.50754922
2022-09-25,1327.5,1348.9,1307.3,1317.2,18307.32454562,24331556.611179806
2022-09-26,1318.5,1336.4,1270.0,1292.6,14560.94760255,19082162.501928255
2022-09-27,1295.5,1340.2,1278.9,1336.7,39206.82897846,51534128.19967398
2022-09-28,1335.9,1401.7,1304.4,1327.9,41115.3326164,55902543.634132534
2022-09-29,1331.0,1355.1,1253.4,1337.2,35772.03504349,46677616.12637685
2022-09-30,1337.3,1352.1,1288.4,1336.2,16293.37074776,21584460.517400853
2022-10-01,1336.3,1371.9,1314.7,1328.6,17859.67203144,23917866.393367212
2022-10-02,1328.4,1333.6,1302.6,1311.9,10044.97629451,13244419.491940005
2022-10-03,1311.7,1317.5,1269.0,1276.5,8392.80216261,10889819.252806582
2022-10-04,1277.1,1329.8,1263.5,1323.4,10573.15831666,13834691.536312027
2022-10-05,1323.9,1370.1,1319.5,1362.1,19296.71923828,26135087.33648403
2022-10-06,1361.8,1364.8,1317.3,1352.4,15524.63440426,20750343.645759366
2022-10-07,1352.5,1383.7,1344.9,1352.5,15489.32404103,21141177.192318782
2022-10-08,1352.1,1361.8,1317.6,1331.5,11346.83141748,15222572.213391457
2022-10-09,1331.1,1337.5,1304.0,1315.8,4051.09178396,5355041.289091527
2022-10-10,1314.4,1328.8,1307.8,1323.5,2287.55998099,3016765.059176183
2022-10-11,1322.9,1338.3,1282.7,1290.2,9834.30336263,12849963.53627608
2022-10-12,1288.4,1297.9,1267.7,1280.0,13630.5817204,17476563.328010686
2022-10-13,1280.0,1306.5,1275.7,1294.5,9201.43879718,11912897.203179697
2022-10-14,1294.3,1301.0,1155.0,1287.6,37440.9047779,46683478.35816977
2022-10-15,1286.8,1342.9,1284.6,1296.9,18359.04663897,24197419.300957594
2022-10-16,1296.5,1301.8,1263.8,1275.2,5158.15376491,6625582.781743685
2022-10-17,1275.1,1314.8,1275.0,1306.1,4502.56229633,5832371.112737491
2022-10-18,1305.5,1338.7,1296.1,1331.5,8114.17201982,10723605.168082003
2022-10-19,1331.5,1342.0,1286.8,1311.0,10479.27489047,13786804.096301785
2022-10-20,1310.8,1313.2,1280.0,1285.2,9189.32421785,11930385.023619363
2022-10-21,1285.1,1310.0,1271.6,1283.1,11296.06616361,14566101.851624692
2022-10-22,1282.3,1306.5,1252.8,1300.0,14744.40106527,18876998.72877244
2022-10-23,1300.0,1320.0,1294.8,1313.9,2568.47706852,3361428.208274904
2022-10-24,1314.3,1370.9,1299.7,1364.1,9600.7167822,12888448.338361017
2022-10-25,1364.7,1370.3,1324.5,1343.9,14622.61849582,19656377.12479328
2022-10-26,1343.8,1525.4,1335.2,1460.2,50817.58435359,72652716.47961436
2022-10-27,1462.0,1595.0,1458.8,1566.8,43527.39091123,66795960.71423258
2022-10-28,1565.3,1577.7,1502.3,1514.1,27125.70493701,41880635.35396449
2022-10-29,1514.3,1575.2,1480.1,1554.9,32632.99075138,50140350.362510115
2022-10-30,1554.6,1662.8,1548.2,1620.7,23241.20502771,37495848.499054335
2022-10-31,1620.5,1640.4,1576.8,1589.9,9366.40803445,15008062.957100485
2022-11-01,1590.8,1635.0,1545.8,1573.4,14954.99082301,23636124.623922214
2022-11-02,1573.2,1612.1,1563.3,1578.8,18815.98352864,29838014.643573314
2022-11-03,1580.0,1620.5,1503.2,1518.6,14338.94609207,22304184.52049645
2022-11-04,1518.4,1558.6,1515.6,1531.1,8278.77860945,12762695.5274674
2022-11-05,1531.2,1676.8,1528.5,1645.2,24752.99536987,40022912.072918065
2022-11-06,1645.6,1665.8,1622.0,1627.4,5212.5734099,8557960.389930325
2022-11-07,1626.4,1639.4,1564.1,1568.4,6448.02704981,10377148.42318471
2022-11-08,1567.7,1608.5,1547.0,1568.3,12802.91637167,20151823.397113584
2022-11-09,1568.3,1579.7,1220.0,1334.2,101551.81661404,143375182.23439017
2022-11-10,1333.2,1336.9,1071.5,1099.7,60900.44049687,73207042.92451976
2022-11-11,1097.7,1350.0,1082.6,1294.9,27927.90321105,34353094.66507071
2022-11-12,1294.9,1305.0,1196.7,1284.8,25034.70917623,31606030.176602744
2022-11-13,1284.8,1288.9,1236.2,1255.2,8584.47236153,10837383.849922786
2022-11-14,1255.4,1272.0,1200.0,1219.5,18956.58973019,23351135.131373912
2022-11-15,1221.0,1288.2,1172.1,1241.6,21960.91892367,27073276.762943905
2022-11-16,1241.7,1291.4,1232.6,1252.3,14153.72033867,17830805.257896904
2022-11-17,1251.8,1265.8,1186.1,1216.0,24779.08810083,30234486.74894033
2022-11-18,1216.9,1227.2,1182.2,1200.1,16733.50874709,20129497.06330396
2022-11-19,1199.0,1233.3,1199.0,1211.8,17335.89378832,21053043.547220625
2022-11-20,1211.3,1231.5,1198.0,1216.8,4217.84831205,5103007.627475355
2022-11-21,1216.4,1224.1,1129.2,1141.4,7882.67071236,9241342.372285997
2022-11-22,1140.8,1145.0,1079.7,1105.6,27492.39415343,30736442.16873191
2022-11-23,1105.4,1141.4,1074.4,1138.2,10812.60331269,11982176.049400996
2022-11-24,1138.9,1188.5,1127.2,1183.2,14392.96897772,16702950.543630892
2022-11-25,1183.0,1215.5,1179.5,1203.2,6702.07537541,8035708.002674932
2022-11-26,1202.8,1207.3,1170.8,1198.2,6076.21724089,7225778.990604463
2022-11-27,1198.9,1234.0,1196.3,1204.9,10068.99003442,12254881.529711057
2022-11-28,1205.2,1222.8,1188.5,1193.1,3374.93772425,4090846.732521671
2022-11-29,1193.0,1199.0,1149.4,1167.6,12308.46604622,14358923.199562306
2022-11-30,1167.2,1226.2,1157.2,1215.7,13140.08657956,15937274.389145833
2022-12-01,1215.6,1310.0,1212.2,1295.1,23571.04601813,30115619.614611436
2022-12-02,1294.7,1295.9,1263.7,1276.5,8831.67333646,11323447.238791676
2022-12-03,1276.5,1296.8,1264.9,1296.0,9734.00899066,12488922.08153099
2022-12-04,1296.3,1306.3,1236.5,1241.3,3015.18242011,3835460.000064439
2022-12-05,1240.6,1286.2,1240.6,1279.6,3071.66902123,3885115.241452589
2022-12-06,1278.6,1305.4,1247.8,1259.6,17051.74434406,21579149.418519482
2022-12-07,1259.6,1274.2,1241.7,1271.4,3630.39646483,4557967.563879393
2022-12-08,1271.4,1276.9,1219.4,1231.2,10972.02155964,13509946.156852702
2022-12-09,1231.5,1292.6,1222.7,1280.8,5885.01479884,7366372.289494302
2022-12-10,1280.0,1296.1,1256.1,1262.9,4275.25100872,5452916.849884401
2022-12-11,1263.3,1281.3,1260.0,1266.7,1618.31716082,2051993.388713929
2022-12-12,1266.6,1284.0,1256.8,1263.6,1655.35255363,2104748.462437042
2022-12-13,1263.2,1279.0,1240.8,1274.7,3834.96082634,4824207.918628094
2022-12-14,1276.2,1350.0,1255.9,1320.5,16859.46587788,22225069.273851108
2022-12-15,1320.3,1352.2,1300.2,1307.3,11523.77751725,15250074.794532588
2022-12-16,1307.5,1311.2,1259.2,1266.4,11072.98523449,14136221.95948383
2022-12-17,1266.8,1279.5,1156.6,1167.3,19271.27644922,23294032.455663677
2022-12-18,1166.7,1189.7,1162.3,1187.6,4444.81172238,5235101.674783932
2022-12-19,1188.0,1196.4,1173.2,1183.1,2510.27386185,2972328.769568826
2022-12-20,1183.8,1194.8,1150.6,1167.7,7863.30673229,9267652.01092271
2022-12-21,1167.9,1230.2,1163.4,1216.9,6758.07361073,8158847.04087859
2022-12-22,1217.1,1221.7,1202.3,1214.0,7046.85752714,8537016.895509303
2022-12-23,1213.5,1236.6,1182.4,1218.0,8009.92570581,9659601.341885366
2022-12-24,1218.1,1230.1,1212.6,1220.3,3890.6715321,4749626.536332797
2022-12-25,1220.3,1227.3,1214.6,1220.5,1638.96217376,1998188.941339604
2022-12-26,1220.5,1223.7,1196.5,1218.1,2559.44728742,3101085.516329535
2022-12-27,1218.5,1230.8,1211.6,1227.7,2955.23185442,3601748.680427899
2022-12-28,1228.0,1233.6,1200.8,1211.0,4664.67941047,5666003.340434097
2022-12-29,1211.2,1215.2,1181.9,1189.5,7073.34779884,8455831.70812118
2022-12-30,1189.7,1205.6,1186.2,1200.2,4093.85192349,4896690.864161155
2022-12-31,1200.2,1201.7,1181.1,1199.3,5199.06911982,6201192.72968699
2023-01-01,1199.3,1207.6,1191.6,1195.1,2278.59932073,2730853.716907193
2023-01-02,1195.2,1203.5,1191.1,1200.0,1443.62405065,1729406.233115622
2023-01-03,1200.2,1222.9,1193.0,1214.5,8513.89427594,10345174.20674287
2023-01-04,1214.5,1219.5,1204.9,1214.5,5296.58034653,6418168.139501485
2023-01-05,1214.3,1270.2,1212.6,1256.5,15768.16265551,19743405.46561714
2023-01-06,1256.5,1259.5,1242.2,1250.6,7247.87351168,9060000.279367197
2023-01-07,1250.9,1276.0,1235.6,1269.2,9406.06993722,11809131.436354646
2023-01-08,1269.1,1270.7,1261.2,1263.9,2212.25082611,2797822.838351967
2023-01-09,1264.0,1294.2,1257.9,1289.6,5798.82810763,7358522.433446025
2023-01-10,1289.6,1345.0,1285.5,1320.5,15468.0071792,20412903.920001145
2023-01-11,1320.4,1347.5,1317.0,1335.5,10817.25461092,14420125.675183715
2023-01-12,1335.7,1396.9,1321.5,1390.2,10908.90871052,14757474.853591094
2023-01-13,1389.7,1437.9,1360.9,1416.6,18364.71985107,25676666.795473114
2023-01-14,1416.2,1463.8,1402.1,1451.0,14410.90102848,20613024.224104214
2023-01-15,1450.9,1591.9,1449.9,1550.0,18531.14064727,28518076.551821295
2023-01-16,1550.5,1567.1,1516.0,1553.2,4756.04736112,7310352.597997233
2023-01-17,1553.2,1603.7,1522.3,1577.1,10042.94779675,15711045.630646199
2023-01-18,1576.7,1607.7,1541.6,1565.1,7768.31148247,12226433.047886416
2023-01-19,1565.0,1611.6,1501.4,1511.7,17688.30147502,27395739.096707895
2023-01-20,1509.7,1532.0,1509.7,1527.9,2351.50103721,3589676.140554128
